Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2014,jan,01-01-2014,Karnataka,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2014,jan,01-01-2014,Karnataka,VEHICLE FITTED WITH GENERATOR,Others,Others,0
2014,jan,01-01-2014,Karnataka,VEHICLE FITTED WITH RIG,Others,Others,0
2014,jan,01-01-2014,Kerala,ADAPTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Kerala,AGRICULTURAL TRACTOR,Others,Others,0
2014,jan,01-01-2014,Kerala,AMBULANCE,Others,Others,0
2014,jan,01-01-2014,Kerala,ARTICULATED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Kerala,BREAKDOWN VAN,Others,Others,0
2014,jan,01-01-2014,Kerala,BUS,Bus,Bus,0
2014,jan,01-01-2014,Kerala,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0
2014,jan,01-01-2014,Kerala,CASH VAN,Others,Others,0
2014,jan,01-01-2014,Kerala,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,jan,01-01-2014,Kerala,CRANE MOUNTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Kerala,EARTH MOVING EQUIPMENT,Others,Others,0
2014,jan,01-01-2014,Kerala,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,jan,01-01-2014,Kerala,EXCAVATOR (NT),Others,Others,0
2014,jan,01-01-2014,Kerala,GOODS CARRIER,Others,Others,0
2014,jan,01-01-2014,Kerala,HEARSES,Others,Others,0
2014,jan,01-01-2014,Kerala,LIBRARY VAN,Others,Others,0
2014,jan,01-01-2014,Kerala,MAXI CAB,Others,Others,0
2014,jan,01-01-2014,Kerala,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3
2014,jan,01-01-2014,Kerala,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Kerala,MOTOR CAR,4-Wheelers,4W_Personal,1
2014,jan,01-01-2014,Kerala,OMNI BUS (PRIVATE USE),Bus,Bus,0
2014,jan,01-01-2014,Kerala,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,jan,01-01-2014,Kerala,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2014,jan,01-01-2014,Kerala,RECOVERY VEHICLE,Others,Others,0
2014,jan,01-01-2014,Kerala,ROAD ROLLER,Others,Others,0
2014,jan,01-01-2014,Kerala,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,jan,01-01-2014,Kerala,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,jan,01-01-2014,Kerala,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2014,jan,01-01-2014,Kerala,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2014,jan,01-01-2014,Kerala,VEHICLE FITTED WITH GENERATOR,Others,Others,0
2014,jan,01-01-2014,Ladakh,GOODS CARRIER,Others,Others,0
2014,jan,01-01-2014,Ladakh,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Ladakh,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,jan,01-01-2014,Maharashtra,ADAPTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Maharashtra,AGRICULTURAL TRACTOR,Others,Others,0
2014,jan,01-01-2014,Maharashtra,AMBULANCE,Others,Others,0
2014,jan,01-01-2014,Maharashtra,ARTICULATED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Maharashtra,BUS,Bus,Bus,0
2014,jan,01-01-2014,Maharashtra,CAMPER VAN / TRAILER,Others,Others,0
2014,jan,01-01-2014,Maharashtra,CASH VAN,Others,Others,0
2014,jan,01-01-2014,Maharashtra,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,jan,01-01-2014,Maharashtra,CRANE MOUNTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Maharashtra,DUMPER,Others,Others,0
2014,jan,01-01-2014,Maharashtra,EARTH MOVING EQUIPMENT,Others,Others,0
2014,jan,01-01-2014,Maharashtra,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,0
2014,jan,01-01-2014,Maharashtra,EXCAVATOR (NT),Others,Others,0
2014,jan,01-01-2014,Maharashtra,FIRE FIGHTING VEHICLE,Others,Others,0
2014,jan,01-01-2014,Maharashtra,FIRE TENDERS,Others,Others,0
2014,jan,01-01-2014,Maharashtra,FORK LIFT,Others,Others,0
2014,jan,01-01-2014,Maharashtra,GOODS CARRIER,Others,Others,0
2014,jan,01-01-2014,Maharashtra,HARVESTER,Others,Others,0
2014,jan,01-01-2014,Maharashtra,HEARSES,Others,Others,0
2014,jan,01-01-2014,Maharashtra,MAXI CAB,Others,Others,0
2014,jan,01-01-2014,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,78
2014,jan,01-01-2014,Maharashtra,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Maharashtra,MOPED,2-Wheelers,2W_Personal,4
2014,jan,01-01-2014,Maharashtra,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Maharashtra,MOTOR CAR,4-Wheelers,4W_Personal,3
2014,jan,01-01-2014,Maharashtra,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Maharashtra,OMNI BUS,Bus,Bus,0
2014,jan,01-01-2014,Maharashtra,OMNI BUS (PRIVATE USE),Bus,Bus,0
2014,jan,01-01-2014,Maharashtra,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2014,jan,01-01-2014,Maharashtra,RECOVERY VEHICLE,Others,Others,0
2014,jan,01-01-2014,Maharashtra,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,jan,01-01-2014,Maharashtra,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,jan,01-01-2014,Maharashtra,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2014,jan,01-01-2014,Maharashtra,TOW TRUCK,Others,Others,0
2014,jan,01-01-2014,Maharashtra,TRACTOR (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Maharashtra,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Maharashtra,TRAILER (AGRICULTURAL),Others,Others,0
2014,jan,01-01-2014,Maharashtra,TRAILER (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Maharashtra,TRAILER FOR PERSONAL USE,Others,Others,0
2014,jan,01-01-2014,Maharashtra,VEHICLE FITTED WITH GENERATOR,Others,Others,0
2014,jan,01-01-2014,Maharashtra,VEHICLE FITTED WITH RIG,Others,Others,0
2014,jan,01-01-2014,Meghalaya,AMBULANCE,Others,Others,0
2014,jan,01-01-2014,Meghalaya,BUS,Bus,Bus,0
2014,jan,01-01-2014,Meghalaya,EXCAVATOR (NT),Others,Others,0
2014,jan,01-01-2014,Meghalaya,GOODS CARRIER,Others,Others,0
2014,jan,01-01-2014,Meghalaya,MAXI CAB,Others,Others,0
2014,jan,01-01-2014,Meghalaya,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Meghalaya,MOPED,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Meghalaya,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Meghalaya,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,jan,01-01-2014,Meghalaya,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,jan,01-01-2014,Meghalaya,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,jan,01-01-2014,Meghalaya,TRAILER (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,ADAPTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,AGRICULTURAL TRACTOR,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,AMBULANCE,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,ARTICULATED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,BUS,Bus,Bus,0
2014,jan,01-01-2014,Madhya Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,DUMPER,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,jan,01-01-2014,Madhya Pradesh,EXCAVATOR (NT),Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,FIRE FIGHTING VEHICLE,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,FIRE TENDERS,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,GOODS CARRIER,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,HARVESTER,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,HEARSES,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,MAXI CAB,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,4
2014,jan,01-01-2014,Madhya Pradesh,MOPED,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Madhya Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Madhya Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,jan,01-01-2014,Madhya Pradesh,OMNI BUS (PRIVATE USE),Bus,Bus,0
2014,jan,01-01-2014,Madhya Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,ROAD ROLLER,Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,jan,01-01-2014,Madhya Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,jan,01-01-2014,Madhya Pradesh,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,TRAILER (AGRICULTURAL),Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,TRAILER (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Madhya Pradesh,VEHICLE FITTED WITH RIG,Others,Others,0
2014,jan,01-01-2014,Mizoram,AGRICULTURAL TRACTOR,Others,Others,0
2014,jan,01-01-2014,Mizoram,AMBULANCE,Others,Others,0
2014,jan,01-01-2014,Mizoram,BUS,Bus,Bus,0
2014,jan,01-01-2014,Mizoram,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,jan,01-01-2014,Mizoram,EARTH MOVING EQUIPMENT,Others,Others,0
2014,jan,01-01-2014,Mizoram,EXCAVATOR (NT),Others,Others,0
2014,jan,01-01-2014,Mizoram,GOODS CARRIER,Others,Others,0
2014,jan,01-01-2014,Mizoram,LUXURY CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Mizoram,MAXI CAB,Others,Others,0
2014,jan,01-01-2014,Mizoram,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Mizoram,MOPED,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Mizoram,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Mizoram,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,jan,01-01-2014,Mizoram,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,jan,01-01-2014,Mizoram,TRACTOR (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Nagaland,AGRICULTURAL TRACTOR,Others,Others,0
2014,jan,01-01-2014,Nagaland,AMBULANCE,Others,Others,0
2014,jan,01-01-2014,Nagaland,BUS,Bus,Bus,0
2014,jan,01-01-2014,Nagaland,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,jan,01-01-2014,Nagaland,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Nagaland,CRANE MOUNTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Nagaland,DUMPER,Others,Others,0
2014,jan,01-01-2014,Nagaland,GOODS CARRIER,Others,Others,0
2014,jan,01-01-2014,Nagaland,MAXI CAB,Others,Others,0
2014,jan,01-01-2014,Nagaland,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Nagaland,MOPED,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Nagaland,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Nagaland,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,jan,01-01-2014,Nagaland,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,jan,01-01-2014,Odisha,AGRICULTURAL TRACTOR,Others,Others,0
2014,jan,01-01-2014,Odisha,AMBULANCE,Others,Others,0
2014,jan,01-01-2014,Odisha,ARTICULATED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Odisha,BUS,Bus,Bus,0
2014,jan,01-01-2014,Odisha,CAMPER VAN / TRAILER,Others,Others,0
2014,jan,01-01-2014,Odisha,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,jan,01-01-2014,Odisha,CRANE MOUNTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Odisha,EARTH MOVING EQUIPMENT,Others,Others,0
2014,jan,01-01-2014,Odisha,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,jan,01-01-2014,Odisha,EXCAVATOR (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Odisha,GOODS CARRIER,Others,Others,1
2014,jan,01-01-2014,Odisha,HARVESTER,Others,Others,0
2014,jan,01-01-2014,Odisha,LUXURY CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Odisha,MAXI CAB,Others,Others,0
2014,jan,01-01-2014,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2014,jan,01-01-2014,Odisha,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Odisha,MOPED,2-Wheelers,2W_Personal,3
2014,jan,01-01-2014,Odisha,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Odisha,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,jan,01-01-2014,Odisha,OMNI BUS,Bus,Bus,0
2014,jan,01-01-2014,Odisha,OMNI BUS (PRIVATE USE),Bus,Bus,0
2014,jan,01-01-2014,Odisha,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,jan,01-01-2014,Odisha,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2014,jan,01-01-2014,Odisha,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,jan,01-01-2014,Odisha,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2014,jan,01-01-2014,Odisha,TRACTOR (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Odisha,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Odisha,TRAILER (AGRICULTURAL),Others,Others,0
2014,jan,01-01-2014,Odisha,TRAILER (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Odisha,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2014,jan,01-01-2014,Odisha,VEHICLE FITTED WITH RIG,Others,Others,0
2014,jan,01-01-2014,Punjab,ADAPTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Punjab,AGRICULTURAL TRACTOR,Others,Others,1
2014,jan,01-01-2014,Punjab,AMBULANCE,Others,Others,0
2014,jan,01-01-2014,Punjab,BUS,Bus,Bus,0
2014,jan,01-01-2014,Punjab,CAMPER VAN / TRAILER,Others,Others,0
2014,jan,01-01-2014,Punjab,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,jan,01-01-2014,Punjab,CRANE MOUNTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Punjab,EARTH MOVING EQUIPMENT,Others,Others,0
2014,jan,01-01-2014,Punjab,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,jan,01-01-2014,Punjab,EXCAVATOR (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Punjab,FIRE FIGHTING VEHICLE,Others,Others,0
2014,jan,01-01-2014,Punjab,GOODS CARRIER,Others,Others,0
2014,jan,01-01-2014,Punjab,HARVESTER,Others,Others,0
2014,jan,01-01-2014,Punjab,MAXI CAB,Others,Others,0
2014,jan,01-01-2014,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2014,jan,01-01-2014,Punjab,MOPED,2-Wheelers,2W_Personal,4
2014,jan,01-01-2014,Punjab,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Punjab,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,jan,01-01-2014,Punjab,OMNI BUS,Bus,Bus,0
2014,jan,01-01-2014,Punjab,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,jan,01-01-2014,Punjab,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,jan,01-01-2014,Punjab,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,jan,01-01-2014,Punjab,TRACTOR (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Punjab,TRAILER (AGRICULTURAL),Others,Others,0
2014,jan,01-01-2014,Punjab,TRAILER FOR PERSONAL USE,Others,Others,0
2014,jan,01-01-2014,Puducherry,ADAPTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Puducherry,AGRICULTURAL TRACTOR,Others,Others,0
2014,jan,01-01-2014,Puducherry,AMBULANCE,Others,Others,0
2014,jan,01-01-2014,Puducherry,CRANE MOUNTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Puducherry,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,jan,01-01-2014,Puducherry,GOODS CARRIER,Others,Others,0
2014,jan,01-01-2014,Puducherry,MAXI CAB,Others,Others,0
2014,jan,01-01-2014,Puducherry,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2014,jan,01-01-2014,Puducherry,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Puducherry,MOPED,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Puducherry,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Puducherry,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,jan,01-01-2014,Puducherry,OMNI BUS,Bus,Bus,0
2014,jan,01-01-2014,Puducherry,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,jan,01-01-2014,Puducherry,TRACTOR (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Rajasthan,ADAPTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Rajasthan,AGRICULTURAL TRACTOR,Others,Others,0
2014,jan,01-01-2014,Rajasthan,AMBULANCE,Others,Others,0
2014,jan,01-01-2014,Rajasthan,ANIMAL AMBULANCE,Others,Others,0
2014,jan,01-01-2014,Rajasthan,ARTICULATED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Rajasthan,BUS,Bus,Bus,0
2014,jan,01-01-2014,Rajasthan,CAMPER VAN / TRAILER,Others,Others,0
2014,jan,01-01-2014,Rajasthan,CASH VAN,Others,Others,0
2014,jan,01-01-2014,Rajasthan,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,jan,01-01-2014,Rajasthan,CRANE MOUNTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Rajasthan,DUMPER,Others,Others,0
2014,jan,01-01-2014,Rajasthan,EARTH MOVING EQUIPMENT,Others,Others,0
2014,jan,01-01-2014,Rajasthan,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,jan,01-01-2014,Rajasthan,EXCAVATOR (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Rajasthan,EXCAVATOR (NT),Others,Others,0
2014,jan,01-01-2014,Rajasthan,FIRE FIGHTING VEHICLE,Others,Others,0
2014,jan,01-01-2014,Rajasthan,FORK LIFT,Others,Others,0
2014,jan,01-01-2014,Rajasthan,GOODS CARRIER,Others,Others,0
2014,jan,01-01-2014,Rajasthan,HARVESTER,Others,Others,0
2014,jan,01-01-2014,Rajasthan,MAXI CAB,Others,Others,0
2014,jan,01-01-2014,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,4
2014,jan,01-01-2014,Rajasthan,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Rajasthan,MOPED,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Rajasthan,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Rajasthan,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,jan,01-01-2014,Rajasthan,MOTOR CYCLE/SCOOTER-SIDECAR(T),Others,Others,0
2014,jan,01-01-2014,Rajasthan,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2014,jan,01-01-2014,Rajasthan,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Rajasthan,OMNI BUS,Bus,Bus,0
2014,jan,01-01-2014,Rajasthan,OMNI BUS (PRIVATE USE),Bus,Bus,0
2014,jan,01-01-2014,Rajasthan,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2014,jan,01-01-2014,Rajasthan,ROAD ROLLER,Others,Others,0
2014,jan,01-01-2014,Rajasthan,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,jan,01-01-2014,Rajasthan,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,jan,01-01-2014,Rajasthan,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2014,jan,01-01-2014,Rajasthan,TRACTOR (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Rajasthan,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Rajasthan,TRAILER (AGRICULTURAL),Others,Others,0
2014,jan,01-01-2014,Rajasthan,TRAILER FOR PERSONAL USE,Others,Others,0
2014,jan,01-01-2014,Rajasthan,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2014,jan,01-01-2014,Rajasthan,VEHICLE FITTED WITH RIG,Others,Others,0
2014,jan,01-01-2014,Sikkim,BUS,Bus,Bus,0
2014,jan,01-01-2014,Sikkim,EXCAVATOR (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Sikkim,GOODS CARRIER,Others,Others,0
2014,jan,01-01-2014,Sikkim,LUXURY CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Sikkim,MAXI CAB,Others,Others,0
2014,jan,01-01-2014,Sikkim,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Sikkim,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Sikkim,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,jan,01-01-2014,Sikkim,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Tamil Nadu,ADAPTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,AGRICULTURAL TRACTOR,Others,Others,4
2014,jan,01-01-2014,Tamil Nadu,AMBULANCE,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,ARTICULATED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,BULLDOZER,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,BUS,Bus,Bus,0
2014,jan,01-01-2014,Tamil Nadu,CAMPER VAN / TRAILER,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,5
2014,jan,01-01-2014,Tamil Nadu,CASH VAN,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,CRANE MOUNTED VEHICLE,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,EARTH MOVING EQUIPMENT,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,jan,01-01-2014,Tamil Nadu,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,0
2014,jan,01-01-2014,Tamil Nadu,FIRE FIGHTING VEHICLE,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,GOODS CARRIER,Others,Others,2
2014,jan,01-01-2014,Tamil Nadu,HARVESTER,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,MAXI CAB,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,7
2014,jan,01-01-2014,Tamil Nadu,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Tamil Nadu,MOPED,2-Wheelers,2W_Personal,2
2014,jan,01-01-2014,Tamil Nadu,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,jan,01-01-2014,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,1
2014,jan,01-01-2014,Tamil Nadu,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2014,jan,01-01-2014,Tamil Nadu,OMNI BUS,Bus,Bus,0
2014,jan,01-01-2014,Tamil Nadu,OMNI BUS (PRIVATE USE),Bus,Bus,0
2014,jan,01-01-2014,Tamil Nadu,POWER TILLER,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,RECOVERY VEHICLE,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,ROAD ROLLER,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,jan,01-01-2014,Tamil Nadu,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,jan,01-01-2014,Tamil Nadu,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2014,jan,01-01-2014,Tamil Nadu,TRACTOR (COMMERCIAL),Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,TRAILER (AGRICULTURAL),Others,Others,1
2014,jan,01-01-2014,Tamil Nadu,TRAILER (COMMERCIAL),Others,Others,4
2014,jan,01-01-2014,Tamil Nadu,TRAILER FOR PERSONAL USE,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,VEHICLE FITTED WITH GENERATOR,Others,Others,0
2014,jan,01-01-2014,Tamil Nadu,VEHICLE FITTED WITH RIG,Others,Others,0
2014,jan,01-01-2014,Tripura,AMBULANCE,Others,Others,0
2014,jan,01-01-2014,Tripura,BUS,Bus,Bus,0
2014,jan,01-01-2014,Tripura,CAMPER VAN / TRAILER,Others,Others,0
2014,jan,01-01-2014,Tripura,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,jan,01-01-2014,Tripura,CRANE MOUNTED VEHICLE,Others,Others,0
